"id_camda"|"orden"|"tipo"|"inicio_ejecucion"|"duracion"|"tamano"
"57707"|"1"|"Manual"|"2026-05-03 22:52:57-03:00"|"0:02:34.890122"|"2584514"
"57706"|"2"|"Automatica"|"2026-05-03 22:50:04.541191-03:00"|"0:02:52.458809"|"2584514"
"57705"|"2"|"Automatica"|"2026-05-03 22:46:59.918510-03:00"|"0:03:04.622681"|"1293745"
"57704"|"2"|"Automatica"|"2026-05-03 22:44:03.742141-03:00"|"0:02:56.176369"|"2584514"
"57703"|"2"|"Automatica"|"2026-05-03 22:40:49.353653-03:00"|"0:03:14.388488"|"2584514"
"57702"|"2"|"Automatica"|"2026-05-03 22:37:32.755129-03:00"|"0:03:16.598524"|"1293745"
"57701"|"2"|"Automatica"|"2026-05-03 22:34:21.027846-03:00"|"0:03:11.727283"|"1293745"
"57700"|"2"|"Automatica"|"2026-05-03 22:31:13.732685-03:00"|"0:03:07.295161"|"2584514"
"57699"|"2"|"Automatica"|"2026-05-03 22:28:08.213439-03:00"|"0:03:05.519246"|"2584514"
"57698"|"2"|"Automatica"|"2026-05-03 22:25:07.669929-03:00"|"0:03:00.543510"|"1293745"
"57697"|"2"|"Automatica"|"2026-05-03 22:22:07.236331-03:00"|"0:03:00.433598"|"2584514"
"57696"|"2"|"Automatica"|"2026-05-03 22:19:02.986799-03:00"|"0:03:04.249532"|"2584514"
"57695"|"2"|"Automatica"|"2026-05-03 22:15:52.029771-03:00"|"0:03:10.957028"|"1293745"
"57694"|"2"|"Automatica"|"2026-05-03 22:12:34.958102-03:00"|"0:03:17.071669"|"2584514"
"57693"|"2"|"Automatica"|"2026-05-03 22:09:25.927321-03:00"|"0:03:09.030781"|"2584514"
"57692"|"2"|"Automatica"|"2026-05-03 22:06:15.714956-03:00"|"0:03:10.212365"|"1293745"
"57691"|"2"|"Automatica"|"2026-05-03 22:03:16.601452-03:00"|"0:02:59.113504"|"2584514"
"57690"|"2"|"Automatica"|"2026-05-03 22:00:11.436179-03:00"|"0:03:05.165273"|"2584514"
"57689"|"2"|"Automatica"|"2026-05-03 21:55:17.005841-03:00"|"0:04:54.430338"|"179560"
"57688"|"2"|"Automatica"|"2026-05-03 21:52:18.180633-03:00"|"0:02:58.825208"|"2584514"
"57687"|"3"|"Automatica"|"2026-05-03 21:49:18.496339-03:00"|"0:02:59.684294"|"1294739"
"57687"|"1"|"Manual"|"2026-05-03 21:44:46-03:00"|"0:04:32.496339"|"1294739"
"57686"|"2"|"Automatica"|"2026-05-03 21:41:52.854020-03:00"|"0:02:53.145980"|"1293324"
"57685"|"2"|"Automatica"|"2026-05-03 21:38:46.180833-03:00"|"0:03:06.673187"|"2584514"
"57684"|"2"|"Automatica"|"2026-05-03 21:35:47.983173-03:00"|"0:02:58.197660"|"1293604"
"57683"|"3"|"Automatica"|"2026-05-03 21:32:05.919584-03:00"|"0:03:42.063589"|"1293604"
"57683"|"1"|"Manual"|"2026-05-03 21:25:34-03:00"|"0:06:31.919584"|"1293604"
"57682"|"2"|"Automatica"|"2026-05-03 21:17:25.293773-03:00"|"0:08:08.706227"|"1292705"
"57681"|"2"|"Automatica"|"2026-05-03 21:14:22.669482-03:00"|"0:03:02.624291"|"647291"
"57680"|"2"|"Automatica"|"2026-05-03 21:11:12.296699-03:00"|"0:03:10.372783"|"861943"
"57679"|"2"|"Automatica"|"2026-05-03 21:08:03.809175-03:00"|"0:03:08.487524"|"2584514"
"57678"|"2"|"Automatica"|"2026-05-03 21:04:54.858054-03:00"|"0:03:08.951121"|"1293463"
"57677"|"2"|"Automatica"|"2026-05-03 21:00:47.216719-03:00"|"0:04:07.641335"|"458092"
"57676"|"2"|"Automatica"|"2026-05-03 20:55:49.249232-03:00"|"0:04:57.967487"|"242879"
"57675"|"2"|"Automatica"|"2026-05-03 20:52:41.394169-03:00"|"0:03:07.855063"|"1293463"
"57674"|"2"|"Automatica"|"2026-05-03 20:49:02.722666-03:00"|"0:03:38.671503"|"2584514"
"57673"|"2"|"Automatica"|"2026-05-03 20:45:43.589770-03:00"|"0:03:19.132896"|"1293604"
"57672"|"2"|"Automatica"|"2026-05-03 20:42:20.723081-03:00"|"0:03:22.866689"|"1293463"
"57671"|"2"|"Automatica"|"2026-05-03 20:36:54.924116-03:00"|"0:05:25.798965"|"1293463"
"57670"|"2"|"Automatica"|"2026-05-03 20:32:30.159475-03:00"|"0:04:24.764641"|"1293463"
"57669"|"2"|"Automatica"|"2026-05-03 20:29:14.811724-03:00"|"0:03:15.347751"|"2584514"
"57668"|"2"|"Automatica"|"2026-05-03 20:25:23.726092-03:00"|"0:03:51.085632"|"1293463"
"57667"|"2"|"Automatica"|"2026-05-03 20:20:58.178988-03:00"|"0:04:25.547104"|"1293463"
"57666"|"2"|"Automatica"|"2026-05-03 20:16:11.961597-03:00"|"0:04:46.217391"|"2584514"
"57665"|"2"|"Automatica"|"2026-05-03 20:12:29.317120-03:00"|"0:03:42.644477"|"1293463"
"57664"|"2"|"Automatica"|"2026-05-03 20:08:48.198136-03:00"|"0:03:41.118984"|"2584514"
"57663"|"2"|"Automatica"|"2026-05-03 20:04:31.459624-03:00"|"0:04:16.738512"|"1293463"
"57662"|"2"|"Automatica"|"2026-05-03 19:59:46.903367-03:00"|"0:04:44.556257"|"2584514"
"57661"|"2"|"Automatica"|"2026-05-03 19:56:23.831930-03:00"|"0:03:23.071437"|"2584514"
"57660"|"2"|"Automatica"|"2026-05-03 19:53:02.241438-03:00"|"0:03:21.590492"|"1293463"
"57659"|"2"|"Automatica"|"2026-05-03 19:49:38.011005-03:00"|"0:03:24.230433"|"2584514"
"57658"|"2"|"Automatica"|"2026-05-03 19:46:11.096623-03:00"|"0:03:26.914382"|"2584514"
"57657"|"2"|"Automatica"|"2026-05-03 19:42:47.435534-03:00"|"0:03:23.661089"|"1293463"
"57656"|"2"|"Automatica"|"2026-05-03 19:39:23.239451-03:00"|"0:03:24.196083"|"1293463"
"57655"|"2"|"Automatica"|"2026-05-03 19:35:20.549326-03:00"|"0:04:02.690125"|"2584514"
"57654"|"2"|"Automatica"|"2026-05-03 19:31:39.658797-03:00"|"0:03:40.890529"|"1293463"
"57653"|"2"|"Automatica"|"2026-05-03 19:27:46.560450-03:00"|"0:03:53.098347"|"2584514"
"57652"|"2"|"Automatica"|"2026-05-03 19:24:04.258740-03:00"|"0:03:42.301710"|"1293322"
"57651"|"2"|"Automatica"|"2026-05-03 19:20:14.798186-03:00"|"0:03:49.460554"|"1293322"
"57650"|"2"|"Automatica"|"2026-05-03 19:16:41.989586-03:00"|"0:03:32.808600"|"2584514"
"57649"|"2"|"Automatica"|"2026-05-03 19:12:59.166718-03:00"|"0:03:42.822868"|"1293322"
"57648"|"2"|"Automatica"|"2026-05-03 19:08:41.817879-03:00"|"0:04:17.348839"|"2584514"
"57647"|"2"|"Automatica"|"2026-05-03 19:05:15.687844-03:00"|"0:03:26.130035"|"2584514"
"57646"|"2"|"Automatica"|"2026-05-03 19:01:11.579919-03:00"|"0:04:04.107925"|"1292897"
"57645"|"2"|"Automatica"|"2026-05-03 18:57:43.665505-03:00"|"0:03:27.914414"|"2584514"
"57644"|"2"|"Automatica"|"2026-05-03 18:54:13.964690-03:00"|"0:03:29.700815"|"2584514"
"57643"|"2"|"Automatica"|"2026-05-03 18:50:33.860338-03:00"|"0:03:40.104352"|"1292754"
"57642"|"3"|"Automatica"|"2026-05-03 18:46:07.982519-03:00"|"0:04:25.877819"|"1292754"
"57642"|"1"|"Manual"|"2026-05-03 18:41:01-03:00"|"0:05:06.982519"|"1292754"
"57641"|"2"|"Automatica"|"2026-05-03 18:37:10.259316-03:00"|"0:03:50.740684"|"2584514"
"57640"|"2"|"Automatica"|"2026-05-03 18:32:53.614379-03:00"|"0:04:16.644937"|"1292754"
"57639"|"3"|"Automatica"|"2026-05-03 18:28:21.143787-03:00"|"0:04:32.470592"|"1292754"
"57639"|"1"|"Manual"|"2026-05-03 18:21:43-03:00"|"0:06:38.143787"|"1292754"
"57638"|"2"|"Automatica"|"2026-05-03 18:17:41.287808-03:00"|"0:04:01.712192"|"1292754"
"57637"|"2"|"Automatica"|"2026-05-03 18:14:03.348866-03:00"|"0:03:37.938942"|"2584514"
"57636"|"2"|"Automatica"|"2026-05-03 18:10:16.831760-03:00"|"0:03:46.517106"|"1292754"
"57635"|"2"|"Automatica"|"2026-05-03 18:06:22.341223-03:00"|"0:03:54.490537"|"2584514"
"57634"|"2"|"Automatica"|"2026-05-03 18:02:10.873382-03:00"|"0:04:11.467841"|"2584514"
"57633"|"2"|"Automatica"|"2026-05-03 17:58:42.158405-03:00"|"0:03:28.714977"|"1292754"
"57632"|"2"|"Automatica"|"2026-05-03 17:55:20.890447-03:00"|"0:03:21.267958"|"2584514"
"57631"|"2"|"Automatica"|"2026-05-03 17:51:54.208085-03:00"|"0:03:26.682362"|"2584514"
"57630"|"2"|"Automatica"|"2026-05-03 17:48:18.282011-03:00"|"0:03:35.926074"|"1292754"
"57629"|"2"|"Automatica"|"2026-05-03 17:44:52.336046-03:00"|"0:03:25.945965"|"2584514"
"57628"|"2"|"Automatica"|"2026-05-03 17:41:28.813090-03:00"|"0:03:23.522956"|"2584514"
"57627"|"2"|"Automatica"|"2026-05-03 17:38:00.182092-03:00"|"0:03:28.630998"|"1292754"
"57626"|"2"|"Automatica"|"2026-05-03 17:34:18.805623-03:00"|"0:03:41.376469"|"2584514"
"57625"|"2"|"Automatica"|"2026-05-03 17:31:06.383165-03:00"|"0:03:12.422458"|"1292754"
"57624"|"2"|"Automatica"|"2026-05-03 17:26:13.308805-03:00"|"0:04:53.074360"|"2584514"
"57623"|"2"|"Automatica"|"2026-05-03 17:22:59.155220-03:00"|"0:03:14.153585"|"2584514"
"57622"|"2"|"Automatica"|"2026-05-03 17:19:42.192004-03:00"|"0:03:16.963216"|"1292754"
"57621"|"2"|"Automatica"|"2026-05-03 17:16:23.555204-03:00"|"0:03:18.636800"|"1292754"
"57620"|"2"|"Automatica"|"2026-05-03 17:13:12.329314-03:00"|"0:03:11.225890"|"2584514"
"57619"|"2"|"Automatica"|"2026-05-03 17:10:02.180310-03:00"|"0:03:10.149004"|"2584514"
"57618"|"2"|"Automatica"|"2026-05-03 17:06:46.810486-03:00"|"0:03:15.369824"|"1292754"
"57617"|"2"|"Automatica"|"2026-05-03 17:03:31.297646-03:00"|"0:03:15.512840"|"2584514"
"57616"|"2"|"Automatica"|"2026-05-03 17:00:15.008451-03:00"|"0:03:16.289195"|"2584514"
"57615"|"2"|"Automatica"|"2026-05-03 16:57:00.216783-03:00"|"0:03:14.791668"|"1292754"
"57614"|"2"|"Automatica"|"2026-05-03 16:53:51.147734-03:00"|"0:03:09.069049"|"2584514"
"57613"|"2"|"Automatica"|"2026-05-03 16:50:45.060515-03:00"|"0:03:06.087219"|"2584514"
"57612"|"2"|"Automatica"|"2026-05-03 16:47:34.257611-03:00"|"0:03:10.802904"|"1292754"
"57611"|"2"|"Automatica"|"2026-05-03 16:44:33.845495-03:00"|"0:03:00.412116"|"2584514"
"57610"|"2"|"Automatica"|"2026-05-03 16:41:31.046149-03:00"|"0:03:02.799346"|"2584514"
"57609"|"2"|"Automatica"|"2026-05-03 16:38:20.710656-03:00"|"0:03:10.335493"|"1292754"
"57608"|"2"|"Automatica"|"2026-05-03 16:35:21.972826-03:00"|"0:02:58.737830"|"1292754"
"57607"|"2"|"Automatica"|"2026-05-03 16:32:24.340773-03:00"|"0:02:57.632053"|"2584514"
"57606"|"2"|"Automatica"|"2026-05-03 16:29:13.284146-03:00"|"0:03:11.056627"|"2584514"
"57605"|"2"|"Automatica"|"2026-05-03 16:26:12.197456-03:00"|"0:03:01.086690"|"1292754"
"57604"|"2"|"Automatica"|"2026-05-03 16:23:11.918205-03:00"|"0:03:00.279251"|"2584514"
"57603"|"2"|"Automatica"|"2026-05-03 16:20:14.980824-03:00"|"0:02:56.937381"|"1293179"
"57602"|"3"|"Automatica"|"2026-05-03 16:16:29.525480-03:00"|"0:03:45.455344"|"1293603"
"57602"|"1"|"Manual"|"2026-05-03 16:08:11-03:00"|"0:08:18.525480"|"1293603"
"57601"|"2"|"Automatica"|"2026-05-03 09:04:05.495252-03:00"|"7:04:05.504748"|"2582775"
"57600"|"2"|"Automatica"|"2026-05-03 09:00:23.523756-03:00"|"0:03:41.971496"|"2582775"
"57599"|"2"|"Automatica"|"2026-05-03 08:57:10.282283-03:00"|"0:03:13.241473"|"2582775"
"57598"|"2"|"Automatica"|"2026-05-03 08:53:59.106859-03:00"|"0:03:11.175424"|"2582775"
"57597"|"2"|"Automatica"|"2026-05-03 08:50:08.624856-03:00"|"0:03:50.482003"|"2582775"
"57596"|"2"|"Automatica"|"2026-05-03 08:46:49.610411-03:00"|"0:03:19.014445"|"2582775"
"57595"|"2"|"Automatica"|"2026-05-03 08:43:45.605322-03:00"|"0:03:04.005089"|"2582775"
"57594"|"2"|"Automatica"|"2026-05-03 08:40:25.367417-03:00"|"0:03:20.237905"|"2582775"
"57593"|"2"|"Automatica"|"2026-05-03 08:36:56.726524-03:00"|"0:03:28.640893"|"2582775"
"57592"|"2"|"Automatica"|"2026-05-03 08:33:31.379510-03:00"|"0:03:25.347014"|"2582775"
"57591"|"2"|"Automatica"|"2026-05-03 08:30:30.845010-03:00"|"0:03:00.534500"|"2582775"
"57590"|"2"|"Automatica"|"2026-05-03 08:27:27.015495-03:00"|"0:03:03.829515"|"2582775"
"57589"|"2"|"Automatica"|"2026-05-03 08:24:24.977696-03:00"|"0:03:02.037799"|"2582775"
"57588"|"2"|"Automatica"|"2026-05-03 08:21:09.120493-03:00"|"0:03:15.857203"|"2582775"
"57587"|"2"|"Automatica"|"2026-05-03 08:17:14.751119-03:00"|"0:03:54.369374"|"2582775"
"57586"|"2"|"Automatica"|"2026-05-03 08:13:42.638150-03:00"|"0:03:32.112969"|"2582775"
"57585"|"2"|"Automatica"|"2026-05-03 08:10:18.088290-03:00"|"0:03:24.549860"|"2582775"
"57584"|"2"|"Automatica"|"2026-05-03 08:06:08.401619-03:00"|"0:04:09.686671"|"2582775"
"57583"|"2"|"Automatica"|"2026-05-03 08:02:43.096806-03:00"|"0:03:25.304813"|"2582775"
"57582"|"3"|"Automatica"|"2026-05-03 07:52:20.816672-03:00"|"0:10:22.280134"|"1334480"
"57582"|"1"|"Manual"|"2026-05-03 07:42:27-03:00"|"0:09:53.816672"|"1334480"
"57581"|"2"|"Automatica"|"2026-05-03 07:34:05.503581-03:00"|"0:08:21.496419"|"1334480"
"57580"|"2"|"Automatica"|"2026-05-03 07:30:32.185403-03:00"|"0:03:33.318178"|"1334480"
"57579"|"2"|"Automatica"|"2026-05-03 07:27:08.229396-03:00"|"0:03:23.956007"|"1334480"
"57578"|"2"|"Automatica"|"2026-05-03 07:23:44.987713-03:00"|"0:03:23.241683"|"1334480"
"57577"|"2"|"Automatica"|"2026-05-03 07:20:14.346392-03:00"|"0:03:30.641321"|"1334480"
"57576"|"2"|"Automatica"|"2026-05-03 07:16:35.606820-03:00"|"0:03:38.739572"|"1334480"
"57575"|"2"|"Automatica"|"2026-05-03 07:13:11.833199-03:00"|"0:03:23.773621"|"2582775"
"57574"|"2"|"Automatica"|"2026-05-03 07:09:54.012924-03:00"|"0:03:17.820275"|"1334480"
"57573"|"2"|"Automatica"|"2026-05-03 07:06:14.995482-03:00"|"0:03:39.017442"|"1334480"
"57572"|"2"|"Automatica"|"2026-05-03 07:02:40.238481-03:00"|"0:03:34.757001"|"1334480"
"57571"|"3"|"Automatica"|"2026-05-03 06:58:16.639529-03:00"|"0:04:23.598952"|"1334480"
"57571"|"1"|"Manual"|"2026-05-03 06:52:59-03:00"|"0:05:17.639529"|"1334480"
"57570"|"2"|"Automatica"|"2026-05-03 06:48:51.288318-03:00"|"0:04:07.711682"|"1334480"
"57569"|"2"|"Automatica"|"2026-05-03 06:44:41.477404-03:00"|"0:04:09.810914"|"1334480"
"57568"|"2"|"Automatica"|"2026-05-03 06:41:18.730232-03:00"|"0:03:22.747172"|"1334480"
"57567"|"2"|"Automatica"|"2026-05-03 06:36:28.369342-03:00"|"0:04:50.360890"|"1334480"
"57566"|"2"|"Automatica"|"2026-05-03 06:30:03.398592-03:00"|"0:06:24.970750"|"1334480"
"57565"|"2"|"Automatica"|"2026-05-03 06:26:43.007744-03:00"|"0:03:20.390848"|"1334480"
"57564"|"2"|"Automatica"|"2026-05-03 06:23:22.431211-03:00"|"0:03:20.576533"|"2582775"
"57563"|"2"|"Automatica"|"2026-05-03 06:20:00.809729-03:00"|"0:03:21.621482"|"1334480"
"57562"|"2"|"Automatica"|"2026-05-03 06:16:30.933617-03:00"|"0:03:29.876112"|"1334480"
"57561"|"2"|"Automatica"|"2026-05-03 06:13:01.923014-03:00"|"0:03:29.010603"|"1334480"
"57560"|"2"|"Automatica"|"2026-05-03 06:09:28.570609-03:00"|"0:03:33.352405"|"2582775"
"57559"|"2"|"Automatica"|"2026-05-03 06:06:05.102228-03:00"|"0:03:23.468381"|"2582775"
"57558"|"2"|"Automatica"|"2026-05-03 06:02:32.304641-03:00"|"0:03:32.797587"|"2582775"
"57557"|"2"|"Automatica"|"2026-05-03 05:59:01.289145-03:00"|"0:03:31.015496"|"2582775"
"57556"|"2"|"Automatica"|"2026-05-03 05:55:59.186757-03:00"|"0:03:02.102388"|"2582775"
"57555"|"2"|"Automatica"|"2026-05-03 05:52:25.089935-03:00"|"0:03:34.096822"|"2582775"
"57554"|"2"|"Automatica"|"2026-05-03 05:49:15.720124-03:00"|"0:03:09.369811"|"2582775"
"57553"|"2"|"Automatica"|"2026-05-03 05:45:58.428041-03:00"|"0:03:17.292083"|"2582775"
"57552"|"2"|"Automatica"|"2026-05-03 05:42:06.053210-03:00"|"0:03:52.374831"|"1334480"
"57551"|"2"|"Automatica"|"2026-05-03 05:37:03.745432-03:00"|"0:05:02.307778"|"1334480"
"57550"|"2"|"Automatica"|"2026-05-03 05:25:34.790221-03:00"|"0:11:28.955211"|"1334480"
"57549"|"2"|"Automatica"|"2026-05-03 05:14:52.158254-03:00"|"0:10:42.631967"|"1334480"
"57548"|"2"|"Automatica"|"2026-05-03 05:07:33.768291-03:00"|"0:07:18.389963"|"2582775"
"57547"|"2"|"Automatica"|"2026-05-03 05:04:23.792967-03:00"|"0:03:09.975324"|"1334480"
"57546"|"2"|"Automatica"|"2026-05-03 05:01:15.895088-03:00"|"0:03:07.897879"|"1334480"
"57545"|"2"|"Automatica"|"2026-05-03 04:58:06.233607-03:00"|"0:03:09.661481"|"2582775"
"57544"|"2"|"Automatica"|"2026-05-03 04:54:45.133657-03:00"|"0:03:21.099950"|"1334480"
"57543"|"2"|"Automatica"|"2026-05-03 04:51:43.177036-03:00"|"0:03:01.956621"|"1334480"
"57542"|"2"|"Automatica"|"2026-05-03 04:48:39.142547-03:00"|"0:03:04.034489"|"1334480"
"57541"|"2"|"Automatica"|"2026-05-03 04:45:21.719197-03:00"|"0:03:17.423350"|"1334480"
"57540"|"2"|"Automatica"|"2026-05-03 04:42:21.519692-03:00"|"0:03:00.199505"|"2582775"
"57539"|"2"|"Automatica"|"2026-05-03 04:39:20.093559-03:00"|"0:03:01.426133"|"1334480"
"57538"|"2"|"Automatica"|"2026-05-03 04:36:16.941287-03:00"|"0:03:03.152272"|"1334480"
"57537"|"2"|"Automatica"|"2026-05-03 04:33:11.347506-03:00"|"0:03:05.593781"|"2582775"
"57536"|"2"|"Automatica"|"2026-05-03 04:30:12.776669-03:00"|"0:02:58.570837"|"1334480"
"57535"|"2"|"Automatica"|"2026-05-03 04:27:11.695511-03:00"|"0:03:01.081158"|"1334480"
"57534"|"2"|"Automatica"|"2026-05-03 04:24:14.602666-03:00"|"0:02:57.092845"|"1334480"
"57533"|"2"|"Automatica"|"2026-05-03 04:21:14.641696-03:00"|"0:02:59.960970"|"1334480"
"57532"|"2"|"Automatica"|"2026-05-03 04:18:11.598746-03:00"|"0:03:03.042950"|"2582775"
"57531"|"2"|"Automatica"|"2026-05-03 04:14:48.271588-03:00"|"0:03:23.327158"|"1334480"
"57530"|"2"|"Automatica"|"2026-05-03 04:11:44.774806-03:00"|"0:03:03.496782"|"1334480"
"57529"|"2"|"Automatica"|"2026-05-03 04:08:25.599630-03:00"|"0:03:19.175176"|"2582775"
"57528"|"2"|"Automatica"|"2026-05-03 04:05:09.792307-03:00"|"0:03:15.807323"|"1334480"
"57527"|"2"|"Automatica"|"2026-05-03 04:01:57.453814-03:00"|"0:03:12.338493"|"1334480"
"57526"|"2"|"Automatica"|"2026-05-03 03:56:42.348000-03:00"|"0:05:15.105814"|"1334480"
"57525"|"2"|"Automatica"|"2026-05-03 03:53:40.548642-03:00"|"0:03:01.799358"|"1334480"
"57524"|"2"|"Automatica"|"2026-05-03 03:50:39.775943-03:00"|"0:03:00.772699"|"1334480"
"57523"|"2"|"Automatica"|"2026-05-03 03:47:28.316254-03:00"|"0:03:11.459689"|"2582775"
"57522"|"2"|"Automatica"|"2026-05-03 03:44:21.687696-03:00"|"0:03:06.628558"|"1334480"
"57521"|"2"|"Automatica"|"2026-05-03 03:41:09.594041-03:00"|"0:03:12.093655"|"1334480"
"57520"|"2"|"Automatica"|"2026-05-03 03:38:02.814855-03:00"|"0:03:06.779186"|"2582775"
"57519"|"2"|"Automatica"|"2026-05-03 03:34:48.940575-03:00"|"0:03:13.874280"|"1334480"
"57518"|"2"|"Automatica"|"2026-05-03 03:31:41.455742-03:00"|"0:03:07.484833"|"1334480"
"57517"|"2"|"Automatica"|"2026-05-03 03:28:29.858615-03:00"|"0:03:11.597127"|"1328711"
"57516"|"2"|"Automatica"|"2026-05-03 03:25:20.391528-03:00"|"0:03:09.467087"|"1334480"
"57515"|"2"|"Automatica"|"2026-05-03 03:22:12.203855-03:00"|"0:03:08.187673"|"1334480"
"57514"|"2"|"Automatica"|"2026-05-03 03:19:07.211598-03:00"|"0:03:04.992257"|"1334480"
"57513"|"2"|"Automatica"|"2026-05-03 03:15:50.569870-03:00"|"0:03:16.641728"|"1334480"
"57512"|"2"|"Automatica"|"2026-05-03 03:12:29.873466-03:00"|"0:03:20.696404"|"2582775"
"57511"|"2"|"Automatica"|"2026-05-03 03:09:27.956906-03:00"|"0:03:01.916560"|"1334480"
"57510"|"2"|"Automatica"|"2026-05-03 03:06:27.917683-03:00"|"0:03:00.039223"|"1334480"
"57509"|"2"|"Automatica"|"2026-05-03 03:03:08.706048-03:00"|"0:03:19.211635"|"2582775"
"57508"|"2"|"Automatica"|"2026-05-03 02:59:35.570542-03:00"|"0:03:33.135506"|"1334480"
"57507"|"2"|"Automatica"|"2026-05-03 02:56:05.517506-03:00"|"0:03:30.053036"|"1334480"
"57506"|"2"|"Automatica"|"2026-05-03 02:52:37.899436-03:00"|"0:03:27.618070"|"892623"
"57505"|"2"|"Automatica"|"2026-05-03 02:48:43.740554-03:00"|"0:03:54.158882"|"1334480"
"57504"|"2"|"Automatica"|"2026-05-03 02:45:05.077410-03:00"|"0:03:38.663144"|"1334480"
"57503"|"2"|"Automatica"|"2026-05-03 02:41:45.313254-03:00"|"0:03:19.764156"|"892623"
"57502"|"2"|"Automatica"|"2026-05-03 02:38:10.970913-03:00"|"0:03:34.342341"|"1291601"
"57501"|"2"|"Automatica"|"2026-05-03 02:34:50.570283-03:00"|"0:03:20.400630"|"893192"
"57500"|"2"|"Automatica"|"2026-05-03 02:31:01.948503-03:00"|"0:03:48.621780"|"893192"
"57499"|"2"|"Automatica"|"2026-05-03 02:27:35.508508-03:00"|"0:03:26.439995"|"1334480"
"57498"|"2"|"Automatica"|"2026-05-03 02:24:16.237708-03:00"|"0:03:19.270800"|"1334480"
"57497"|"2"|"Automatica"|"2026-05-03 02:20:36.996370-03:00"|"0:03:39.241338"|"892623"
"57496"|"2"|"Automatica"|"2026-05-03 02:17:11.850425-03:00"|"0:03:25.145945"|"1334480"
"57495"|"2"|"Automatica"|"2026-05-03 02:13:47.375225-03:00"|"0:03:24.475200"|"892623"
"57494"|"2"|"Automatica"|"2026-05-03 02:10:16.163642-03:00"|"0:03:31.211583"|"1334480"
"57493"|"2"|"Automatica"|"2026-05-03 02:06:58.452086-03:00"|"0:03:17.711556"|"1334480"
"57492"|"2"|"Automatica"|"2026-05-03 02:03:18.797623-03:00"|"0:03:39.654463"|"1295842"
"57491"|"2"|"Automatica"|"2026-05-03 01:59:43.087535-03:00"|"0:03:35.710088"|"1334480"
"57490"|"2"|"Automatica"|"2026-05-03 01:56:29.370387-03:00"|"0:03:13.717148"|"1334480"
"57489"|"2"|"Automatica"|"2026-05-03 01:53:07.772254-03:00"|"0:03:21.598133"|"1295842"
"57488"|"2"|"Automatica"|"2026-05-03 01:49:55.161425-03:00"|"0:03:12.610829"|"892623"
"57487"|"2"|"Automatica"|"2026-05-03 01:46:31.796329-03:00"|"0:03:23.365096"|"1334480"
"57486"|"2"|"Automatica"|"2026-05-03 01:43:15.092825-03:00"|"0:03:16.703504"|"2582775"
"57485"|"2"|"Automatica"|"2026-05-03 01:40:03.981942-03:00"|"0:03:11.110883"|"892623"
"57484"|"2"|"Automatica"|"2026-05-03 01:36:41.033111-03:00"|"0:03:22.948831"|"1334480"
"57483"|"2"|"Automatica"|"2026-05-03 01:33:26.198808-03:00"|"0:03:14.834303"|"2582775"
"57482"|"2"|"Automatica"|"2026-05-03 01:29:51.346304-03:00"|"0:03:34.852504"|"892623"
"57481"|"2"|"Automatica"|"2026-05-03 01:26:36.248308-03:00"|"0:03:15.097996"|"1334480"
"57480"|"2"|"Automatica"|"2026-05-03 01:23:08.105210-03:00"|"0:03:28.143098"|"2582775"
"57479"|"2"|"Automatica"|"2026-05-03 01:20:01.273686-03:00"|"0:03:06.831524"|"892623"
"57478"|"2"|"Automatica"|"2026-05-03 01:16:50.023301-03:00"|"0:03:11.250385"|"1334480"
"57477"|"2"|"Automatica"|"2026-05-03 01:13:36.761898-03:00"|"0:03:13.261403"|"1328711"
"57476"|"2"|"Automatica"|"2026-05-03 01:10:20.915764-03:00"|"0:03:15.846134"|"892623"
"57475"|"2"|"Automatica"|"2026-05-03 01:07:11.011651-03:00"|"0:03:09.904113"|"1334480"
"57474"|"2"|"Automatica"|"2026-05-03 01:03:56.399829-03:00"|"0:03:14.611822"|"1334480"
"57473"|"2"|"Automatica"|"2026-05-03 01:00:47.185923-03:00"|"0:03:09.213906"|"892623"
"57472"|"2"|"Automatica"|"2026-05-03 00:57:46.645380-03:00"|"0:03:00.540543"|"2582775"
"57471"|"2"|"Automatica"|"2026-05-03 00:54:39.548599-03:00"|"0:03:07.096781"|"1334480"
"57470"|"2"|"Automatica"|"2026-05-03 00:51:38.057427-03:00"|"0:03:01.491172"|"1334480"
"57469"|"2"|"Automatica"|"2026-05-03 00:48:24.938864-03:00"|"0:03:13.118563"|"1295842"
"57468"|"2"|"Automatica"|"2026-05-03 00:45:23.640049-03:00"|"0:03:01.298815"|"1334480"
"57467"|"2"|"Automatica"|"2026-05-03 00:42:21.282720-03:00"|"0:03:02.357329"|"1334480"
"57466"|"2"|"Automatica"|"2026-05-03 00:39:15.831993-03:00"|"0:03:05.450727"|"892623"
"57465"|"2"|"Automatica"|"2026-05-03 00:35:58.141076-03:00"|"0:03:17.690917"|"1334480"
"57464"|"2"|"Automatica"|"2026-05-03 00:32:56.062505-03:00"|"0:03:02.078571"|"2582775"
"57463"|"2"|"Automatica"|"2026-05-03 00:29:43.169845-03:00"|"0:03:12.892660"|"892623"
"57462"|"2"|"Automatica"|"2026-05-03 00:26:46.677000-03:00"|"0:02:56.492845"|"1334480"
"57461"|"2"|"Automatica"|"2026-05-03 00:23:10.333403-03:00"|"0:03:36.343597"|"1334480"
